conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1893176348027355391,Sat Feb 22 05:49:49 +0000 2025,105,Dan sang naga pun msh menyemburkan apinya dg leluasa... 13 M CNN Indonesia #IndonesiaGelap #KaburAjaDulu #PeringatanDarurat @WagimanDeep212_ @islah_bahrawi @GunRomli,1893176348027355391,https://pbs.twimg.com/media/GkXp2ywaoAM93ZE.jpg,,in,,5,23,63,https://x.com/AntoniusCDN/status/1893176348027355391,4184979312,AntoniusCDN
1893142329126723725,Sat Feb 22 03:34:38 +0000 2025,22,kalian pengen minggat ga? kalo iya ke mana? #KaburAjaDulu,1893142329126723725,,,in,,0,22,0,https://x.com/vrnitt/status/1893142329126723725,1106892110857302017,vrnitt
1893132373887467831,Sat Feb 22 02:55:05 +0000 2025,1665,Ada lukisan ga boleh dipamerin. Ada lagu ditarik dari semua platform. Pengarang &amp; penyanyinya minta maaf. Lautnya dipagari. Sungainya diurug. Tanahnya diambil. Kerjaan ga ada. #Kaburajadulu #Indonesiagelap Dijawab penguasa: Pergi saja &amp; jangan balik. Asli Pe a.,1893132373887467831,,,in,,5,41,609,https://x.com/GeiszChalifah/status/1893132373887467831,1297510664148103168,GeiszChalifah
1893112570548310381,Sat Feb 22 01:36:23 +0000 2025,99,Makanya beli aipon 11 kak biar ada 0 5 nya.. #KaburAjaDulu #salamrispekampemaghrib #gupronbahasasemut,1893112570548310381,https://pbs.twimg.com/media/GkWv2AOXQAASzL2.jpg,,in,"Bandung Wetan, Indonesia",0,85,1,https://x.com/anakrajadubai/status/1893112570548310381,540703755,anakrajadubai
1893105943325626482,Sat Feb 22 01:10:03 +0000 2025,584,ya jelas banyak yang khawatir sebab penguasa memandang gerakan sosial rakyat hanya sebatas gerakan tagar padahal tagar berupa ajakan untuk bertindak cek aja #kaburajadulu #KamiBersamaSukatani #indoneiagelap hingga #AdiliJokowi adalah call to action bukan cuma sekedar tagar!,1893105943325626482,,,in,Indonesia,3,66,210,https://x.com/satriohendri/status/1893105943325626482,102938290,satriohendri
1892471870877814945,Thu Feb 20 07:10:29 +0000 2025,139,Bagi yang minat #KaburAjaDulu khususnya Jepang harus siap-siap dengan bencana alam dan cuaca ekstrem di negara ini. - A Threads -,1892471870877814945,,,in,"Klaten, Jawa Tengah",1,123,1,https://x.com/DndySaputra/status/1892471870877814945,3152945558,DndySaputra
1892465890748485945,Thu Feb 20 06:46:43 +0000 2025,3245,Dari pada #KaburAjaDulu mending #Web3AjaDulu Nih list 6 website untuk kalian cari kerja di Web3 dengan gaji diatas UMR!! 1.  2.  3.  4.  5.  6.,1892465890748485945,https://pbs.twimg.com/media/GkNjsU5bUAgtuoW.jpg,,in,Singapore,12,66,784,https://x.com/yunepto/status/1892465890748485945,1369844139915812866,yunepto
1892418522245906663,Thu Feb 20 06:39:15 +0000 2025,6250,@M45Broo_ perusahaan global aja #KaburAjaDulu dari indon..?,1892464014330081423,https://pbs.twimg.com/media/GkNh--vbUAMBfXv.jpg,M45Broo_,in,,86,97,1032,https://x.com/litopansolawase/status/1892464014330081423,130118802,litopansolawase
1892450011767861327,Thu Feb 20 05:43:37 +0000 2025,3125,Jogja memanggil 20 feb 2025 Siang ini #IndonesiaGelap #PeringatanDarurat #KaburAjaDulu #Ndasmu,1892450011767861327,https://pbs.twimg.com/ext_tw_video_thumb/1892449928045334528/pu/img/KLJIOCGl4ivt9Nnb.jpg,,in,"Yogyakarta, Indonesia",15,42,1216,https://x.com/Posperajogja1/status/1892450011767861327,1271711554275176449,Posperajogja1
1892440748156416067,Thu Feb 20 05:06:48 +0000 2025,543,Ternyata tinggi badan menjadi salah satu syarat mutlak menjadi PNS?? #KaburAjaDulu #Ngik,1892440748156416067,https://pbs.twimg.com/media/GkNM1ILWwAApphK.jpg,,in,Indonesia,23,199,203,https://x.com/HumorJonTampan/status/1892440748156416067,257090687,HumorJonTampan
1892438600823820330,Thu Feb 20 04:58:16 +0000 2025,606,. . PABRIK SANKEN AJA #KaburAjaDulu .. Masa Anak-Anak Muda Berprestasi Kita Engga ??!! Peduli Amat sama Omongan Mentri-Mentri NIR EMPATI itu Gaeesss .. Perdulilah sama Masa Depanmu dan Kluargamu BERHITUNG dan PERSIAPAN !!! Kalau memungkinkan buat KABUR .. KABUR AJA !!! . .,1892438600823820330,https://pbs.twimg.com/media/GkNK3mnbUAE3w9G.jpg,,in,Bermuda Triangle,16,81,209,https://x.com/StefanAntonio__/status/1892438600823820330,1529491450605768704,StefanAntonio__
1892428435068506336,Thu Feb 20 04:17:53 +0000 2025,328,#KaburAjaDulu Tren Anak Muda Indonesia Ingin Tinggalkan Tanah Air 🇮🇩️ - A THREAD -,1892428435068506336,https://pbs.twimg.com/ext_tw_video_thumb/1892427779028680704/pu/img/mo7c6XJkfJQitQ_r.jpg,,in,,4,203,13,https://x.com/dfegree/status/1892428435068506336,3287508168,dfegree
1892423935280779371,Thu Feb 20 04:00:00 +0000 2025,5480,Raffi Ahmad tentang #KaburAjaDulu: Dengan hashtag adanya tadinya kabur aja ini kita harus membuat hashtag ini menjadi vibesnya positif di mana kita nanti akan menyuarakan hashtag yang lebih baik yaitu Pergi Migran Pulang Juragan. Nah itu kan vibes-nya lebih positif,1892423935280779371,https://pbs.twimg.com/ext_tw_video_thumb/1892261703372713985/pu/img/9H_3lXSJxVdNGhan.jpg,,in,,2743,2524,584,https://x.com/ARSIPAJA/status/1892423935280779371,2993008392,ARSIPAJA
1892417741812093149,Thu Feb 20 03:35:23 +0000 2025,9213,Inilah kenapa banyak yg memilih #KaburAjaDulu Karena utk jadi PNS aja kebanyakan aturan... Walau peraih skor tertinggi hanya Krn tinggi badan kurang 0.5 cm seorang buruh pabrik gagal menjadi PNS... Ayo VIRALKAN... #IndonesiaGelap #IndonesiaGelap2025 #PeringatanDarurat Ndasmu,1892417741812093149,https://pbs.twimg.com/media/GkM35-DacAAhqBg.jpg,,in,,213,1286,3246,https://x.com/AntoniusCDN/status/1892417741812093149,4184979312,AntoniusCDN
1892417733972938834,Thu Feb 20 03:35:21 +0000 2025,2887,#KaburAjaDulu dibilang gak nasionalis giliran gerak di dalam negeri dengan demo #IndonesiaGelap malah dibilang cuma cari eksistensi dan gak substansial membela rakyat miskin. Emang yah jadi kelas menengah ngehe di konoha tuh serba salah,1892417733972938834,,,in,Indonesia,16,46,1949,https://x.com/hrdbacot/status/1892417733972938834,501800437,hrdbacot
1892389830459334847,Thu Feb 20 01:44:29 +0000 2025,211,Wah @UGMYogyakarta kayaknya minta disentil nih masa ga undang Pak Jokowi sbg alumni yg membuat kampus jadi harum namanya Krn ada alumni nya yg bisa menjadi presiden... @aniesbaswedan @ganjarpranowo @mohmahfudmd #IndonesiaGelap #IndonesiaGelap2025 #KaburAjaDulu Ndasmu,1892389830459334847,https://pbs.twimg.com/media/GkMehJDbUAAtbDh.jpg,,in,,8,84,93,https://x.com/AntoniusCDN/status/1892389830459334847,4184979312,AntoniusCDN
1892360907642040655,Wed Feb 19 23:49:33 +0000 2025,42,Tren #KaburAjaDulu Gubernur Lemhanas Ingatkan Pentingnya Nilai Kebangsaan,1892360907642040655,,,in,Indonesia,13,80,18,https://x.com/geloraco/status/1892360907642040655,3319260420,geloraco
1892258117720953030,Wed Feb 19 17:01:06 +0000 2025,119,Mau nandingin #KaburAjaDulu sama #/PergiMigranPulangJuragan,1892258117720953030,https://pbs.twimg.com/ext_tw_video_thumb/1892258066521083905/pu/img/La6T7ICCLEfj32zP.jpg,,in,Indonesia ,10,76,26,https://x.com/Mdy_Asmara1701/status/1892258117720953030,1334853481019056128,Mdy_Asmara1701
1892256498694107600,Wed Feb 19 16:54:40 +0000 2025,11105,Sebuah hasil kerandoman hari ini hasil dari #KaburAjaDulu Ketemu Bang Jay (Idzes) dan ngobrol sore cukup lama sama beliau. Ramah banget beliau demiiiiii ganyangka seramah ini orangnya!!!!,1892256498694107600,https://pbs.twimg.com/media/GkKlOxFXwAA3VGB.jpg,,in,"Veneto, Italia",272,198,973,https://x.com/inidebi/status/1892256498694107600,1063147708809076736,inidebi
1892193838749331684,Wed Feb 19 12:45:41 +0000 2025,701,Jadi kalau #kaburajadulu kita akan dianggap sebagai warga kelas Dua ? Pak apa seniman seperti saya (yang bukan influencer atau buzzer dgn jutaan followers) bisa dianugerahi penghargaan sipil tertinggi dari negara? Ini saya di negeri orang loh pak.,1892193838749331684,,,in,Spain,7,54,234,https://x.com/anandasukarlan/status/1892193838749331684,32504174,anandasukarlan
1892192738399207565,Wed Feb 19 12:41:18 +0000 2025,2127,Hari Ini Mahasiswa Mulai Mengepung DPR MPR Lawan Lawan Prabowo Lawan Prabowo Sekarang Juga Gimana Rakyat Gak Marah Kalau Kritik Dibalas Kata Ndasmu? Adili Jokowi Dibalas Kata Hidup Jokowi Luhut Danantara Red Sparks #IndonesiaGelap #ArtisBersuara #TimnasDay #KaburAjaDulu,1892192738399207565,https://pbs.twimg.com/ext_tw_video_thumb/1892192683885768704/pu/img/rTWAc0Ms5zM1L9tV.jpg,,in,,13,63,895,https://x.com/As_deui/status/1892192738399207565,1861693973703892993,As_deui
1892187437654503701,Wed Feb 19 12:20:14 +0000 2025,25,Renungan akhir2 ini #KaburAjaDulu,1892187437654503701,https://pbs.twimg.com/media/GkJmckMa4AEpKJ0.jpg,,in,"Kota Surabaya, Jawa Timur",0,18,1,https://x.com/ayamgeprek2023/status/1892187437654503701,1622917969985810432,ayamgeprek2023
1892182847546368408,Wed Feb 19 12:02:00 +0000 2025,153,Kenapa Budi Arie gak kena reshuffle? #IndonesiaGelap #KaburAjaDulu Kawal perjuangan mahasiswa,1892182847546368408,https://pbs.twimg.com/media/GkJPrq9bgAAMdzP.jpg,,in,,2,35,62,https://x.com/Y_Radianto/status/1892182847546368408,1529772993530167297,Y_Radianto
1892172277602726236,Wed Feb 19 11:20:00 +0000 2025,136,Menteri Imipas Agus Andrianto menanggapi tagar #KaburAjaDulu yang viral. Ia mengingatkan anak muda untuk bersyukur tinggal di RI yang serba ada.,1892172277602726236,,,in,,61,410,31,https://x.com/detikcom/status/1892172277602726236,69183155,detikcom
1892169944965493207,Wed Feb 19 11:10:44 +0000 2025,283,Mereka bikin kampanye Indonesia Gelap dalam berbagai bahasa. Nanti banyak negara justru memandang rendah WNI efeknya mau #KaburAjaDulu malah ditolak di banyak negara. Buntutnya nyalahin pemerintah lagi. Kan lawak banget.,1892169944965493207,,,in,"Bali, Indonesia",15,156,54,https://x.com/blisonny/status/1892169944965493207,1760157328291270657,blisonny
1892147874563305670,Wed Feb 19 09:43:02 +0000 2025,71,Duh masa ada yg kirim gambar ini ktnya ternyata ini salah satu dari penggagas hesteg #KaburAjaDulu? Ngakak atuh saha ieu teh? ‍️‍️,1892147874563305670,https://pbs.twimg.com/media/GkJCdeWbQAAB9qB.jpg,,in,Indonesia,2,36,26,https://x.com/AdamVelcro/status/1892147874563305670,267795457,AdamVelcro
1892127844693631240,Wed Feb 19 08:23:26 +0000 2025,368,Halo rekan2 semua Menyambut Ramadan 1446H saya mengadakan 20 sesi konsultasi CS &amp; Data Master/PhD Scholarship GRATIS Semoga bisa dihitung sedekah di bulan suci nanti. Terima kasih #KaburAjaDulu #Ramadan2025 #Ramadan1446,1892127844693631240,https://pbs.twimg.com/media/GkIvibyWIAAJ5xl.jpg,,in,Wageningen 🇳🇱,15,21,137,https://x.com/rmdn_hani/status/1892127844693631240,107827019,rmdn_hani
1892098574353060264,Wed Feb 19 06:27:08 +0000 2025,247,Lagi rame nih guys topik #kaburajadulu di berbagai medsos. Masing-masing saling mengeluarkan pendapatnya. Nah ada juga sih yang bilang kalau kita kabur ke luar negeri dibilangnya kurang nasionalis. Kalau menurut kalian gimana guys? #nasionalisme,1892098574353060264,https://pbs.twimg.com/ext_tw_video_thumb/1892098456661131269/pu/img/nMpdk0RY2dD0AEuF.jpg,,in,,0,212,7,https://x.com/wienld/status/1892098574353060264,3024761466,wienld
1892053145754415479,Wed Feb 19 03:26:37 +0000 2025,178,Perihal pekerjaan jangan main-main. Kita semua cinta Indonesia dan ingin mengabdi untuk Indonesia. Pendapat Prof Men @prof_yassierli sangat tepat: orang yang #KaburAjaDulu justru semangatnya adalah memperbaiki bangsa. Dengan begitu mereka bisa menafkahi keluarga mengirim uang,1892053145754415479,https://pbs.twimg.com/media/GkHsNjjaAAM_RiE.jpg,,in,Jakarta to the World,3,49,46,https://x.com/MardaniAliSera/status/1892053145754415479,122020937,MardaniAliSera
1892041677793083605,Wed Feb 19 02:41:03 +0000 2025,1919,FUN FACT: Kalau kamu #KaburAjaDulu ke salah satu negara (tapir) berikut ini kamu bisa daftar Hajj langsung ke Kementerian Haji dan Umrah Arab Saudi. Walaupun tidak 100% pasti dapat jatah di tahun tersebut pastinya antriannya jauh lebih pendek.,1892041677793083605,,,in,"Greater Jakarta, Indonesia",75,21,386,https://x.com/RodriChen/status/1892041677793083605,963890288,RodriChen
1892021293987606833,Wed Feb 19 01:20:03 +0000 2025,3188,Tamparan keras buat saya pribadi dan para ayah yang membuat Indonesia terkenal sebagai fatherless country Saat kerja di Indo bisa make time sama anak hanya 2-3 jam sehari setelah #KaburAjaDulu bisa main sama anak 7-8 jam sehari Beberapa alasan: - Commute time singkat 20,1892021293987606833,https://pbs.twimg.com/media/GkHPVGFaAAAhki6.jpg,,in,Jakarta,61,26,963,https://x.com/girikuncoro/status/1892021293987606833,136962040,girikuncoro
1891889397777281097,Tue Feb 18 16:35:56 +0000 2025,35,Viral #KaburAjaDulu Wamenaker: Mau Kabur Kabur Saja Kalau Perlu Jangan Balik Lagi,1891889397777281097,,,in,Indonesia,8,51,18,https://x.com/geloraco/status/1891889397777281097,3319260420,geloraco
1891850290019651687,Tue Feb 18 14:00:32 +0000 2025,24,#IndonesiaGelap #IndonesiaGelap2025 Mending kata aku mh #KaburAjaDulu #KaburDuluAja Indonesia tidak baik2 aja,1891850290019651687,,,in,"Sukabumi, Indonesia",0,20,1,https://x.com/putr1432/status/1891850290019651687,1691307345807282176,putr1432
1891849795767013594,Tue Feb 18 13:58:34 +0000 2025,1145,Yang boros siapa yang dituduh korupsi Jokowi. Anak-anak abah mending #KaburAjaDulu,1891849795767013594,https://pbs.twimg.com/media/GkEzWxjWIAAxUzN.jpg,,in,"Bali, Indonesia",70,408,212,https://x.com/blisonny/status/1891849795767013594,1760157328291270657,blisonny
1891831302883864995,Tue Feb 18 12:45:05 +0000 2025,2720,#kaburajadulu tagar ini membuat Para Pembantu Presiden RI ke 8 Jenderal TNI AD Kopassus Purn Bpk Prabowo Subiyanto Kebakaran Jenggot sampai tidak malu mengatakan pergi saja dan tidak usah kembali lagi. Mereka dulu lupa ya Pak Prabowo pernah Kabur ke Luar Negeri Yordania dan,1891831302883864995,,,in,Jakarta,31,233,603,https://x.com/ruhutsitompul/status/1891831302883864995,219244515,ruhutsitompul
1891828386533695660,Tue Feb 18 12:33:30 +0000 2025,3338,Gaperlu #kaburajadulu untuk bisa gaji USD! Bisa kok kerja remote $$ dari Indo tanpa visa. Udah 40+ orang dapet kerja remote internasional lewat FullFind di Fortune500 produser Mr Beast dll. Gua buat video penjelasan GRATIS. Mau? RT &amp; Reply FF - gua dm (hrs follow),1891828386533695660,https://pbs.twimg.com/media/GkEf5ByWMAAvsUv.jpg,,in,"Jakarta Capital Region, Indonesia",38,903,1024,https://x.com/Calvin_0619/status/1891828386533695660,421013140,Calvin_0619
1891812247422308471,Tue Feb 18 11:29:22 +0000 2025,362,Aspirasi #KaburAjaDulu sudah disampaikan,1891812247422308471,,,in,Singapore,1,23,23,https://x.com/ainunnajib/status/1891812247422308471,35167068,ainunnajib
1891802162872696939,Tue Feb 18 10:49:18 +0000 2025,86,Bukan karena kurang cinta tanah air tapi karena kurang dihargai di negara sendiri yg jadi alasan #KaburAjaDulu,1891802162872696939,https://pbs.twimg.com/amplify_video_thumb/1891802073534251008/img/VWiCvXtsqB_VMMca.jpg,,in,Anywhere,1,13,13,https://x.com/eleanorr234/status/1891802162872696939,185084341,eleanorr234
1891801760341151838,Tue Feb 18 10:47:42 +0000 2025,597,Stlh sy lulus S3 di Groningen mau balik kok belum ada kerjaan di Indonesia jadinya lanjut #KaburAjaDulu ke Amsterdam selama 5 tahun. Sambil kerja di sebuah start up saya mulai coding untuk implementasi ilmu yg saya dapat saat S3. Dari situ lahir baby Drone Emprit.,1891801760341151838,https://pbs.twimg.com/media/GkEGpRTaAAAQUcl.jpg,,in,"Jakarta Selatan, DKI Jakarta",4,18,90,https://x.com/ismailfahmi/status/1891801760341151838,34075325,ismailfahmi
1891794726321340786,Tue Feb 18 10:19:45 +0000 2025,816,Kenapa pejabat bisa se-reckless ini ya kalau ngasih statement. Sebagian orang yang #KaburAjaDulu itu Pekerja Migran Indonesia lho. Penyumbang devisa terbesar kedua setelah sektor migas dengan kontribusi sekitar 160-170T per tahun. Nggak tahu diri banget komentar kayak gini.,1891794726321340786,,,in,"Yogyakarta, Indonesia",2,15,301,https://x.com/nabiylarisfa/status/1891794726321340786,37574084,nabiylarisfa
1891783172486017209,Tue Feb 18 09:33:50 +0000 2025,14651,Kalau gak bisa #KaburAjaDulu Kita #LawanAjaDulu #IndonesiaGelap Sampai jumpa hari Kamis.,1891783172486017209,,,in,"Pondok Cina, Depok",36,53,5566,https://x.com/neohistoria_id/status/1891783172486017209,1495326248100589569,neohistoria_id
1891759292702724236,Tue Feb 18 07:58:57 +0000 2025,430,Saya diminta bicara di acara ini. Biasanya saya tolak undangan karena pengin menepi dan menyepi. Kali ini kok sulit kabur dari topik #KaburAjaDulu,1891759292702724236,https://pbs.twimg.com/media/GkDhCs-aEAAtnc4.jpg,,in,Jakarta Indonesia,11,121,77,https://x.com/prastow/status/1891759292702724236,88581196,prastow
1891755725812039795,Tue Feb 18 07:44:46 +0000 2025,9872,Saya bukan #KaburAjaDulu tapi sedang cari nafkah ngajar di negara orang. Saya ndak bakat jadi penjilat maka ndak pernah mau jadi pejabat. Tolong sampaikan ke Wamenaker ndak usah julid. Karena kalau saya butuh biaya hidup bukan dia juga yang ngempanin keluarga saya.,1891755725812039795,https://pbs.twimg.com/media/GkDdzr7X0AAM6EX.jpg,,in,,49,502,1801,https://x.com/islah_bahrawi/status/1891755725812039795,1619899748387000322,islah_bahrawi
1891745044589068649,Tue Feb 18 07:02:20 +0000 2025,152,Menteri Ketenagakerjaan Yassierli menyebut tagar #KaburAjaDulu yang ramai di media sosial sebagai tantangan bagi pemerintah untuk menciptakan lapangan kerja yang lebih baik di dalam negeri. ~SA #KaburAjaDulu #Menaker,1891745044589068649,,,in,Jakarta,28,57,39,https://x.com/kompascom/status/1891745044589068649,23343960,kompascom
1891727992348365101,Tue Feb 18 05:54:34 +0000 2025,89,Nusron Wahid Respons #KaburAjaDulu: Itu Menandakan Kurang Cinta Tanah Air. SETUJU PAKE BANGET - -,1891727992348365101,https://pbs.twimg.com/media/GkDB0jSaAAES3j3.jpg,,in,Sweet home,15,186,20,https://x.com/__LOVE_AG4EVER/status/1891727992348365101,799023207294504960,__LOVE_AG4EVER
1891717022544769196,Tue Feb 18 05:10:59 +0000 2025,3839,Sebuah catatan untuk yang tertarik #KaburAjaDulu ke Jepang menggunakan visa gijinkoku* (Engineer/Specialist in Humanities/International Services). *hanya bisa didapatkan oleh lulusan S1 atau experienced &gt;10 tahun di bidang kerja yang sama.,1891717022544769196,https://pbs.twimg.com/media/GkC6mtDacAAaDRx.jpg,,in,"Tokyo-to, Japan",48,43,829,https://x.com/sisthaaaaa/status/1891717022544769196,61684120,sisthaaaaa
1891714838499323977,Tue Feb 18 05:02:18 +0000 2025,69,Tren #KaburAjaDulu menuai respons dari beberapa pejabat Kabinet Merah Putih. Teranyar Wamenaker Immanuel Ebenezer Gerungan mempersilakan WNI yang ingin pergi ke luar negeri untuk bekerja dan menyarankan untuk tidak usah kembali lagi ke Tanah Air.,1891714838499323977,https://pbs.twimg.com/media/GkC4nfFaAAAkoqC.jpg,,in,Jakarta Capital Region,13,28,11,https://x.com/asumsico/status/1891714838499323977,829366551446818816,asumsico
1891670264091386016,Tue Feb 18 02:05:11 +0000 2025,62,Mau kabur kabur sajalah. Kalau perlu jangan balik lagi hi-hi-hi ujar Immanuel Ebenezer. | #KaburAjaDulu,1891670264091386016,,,in,Jakarta,22,103,17,https://x.com/kompascom/status/1891670264091386016,23343960,kompascom
1891667194116776098,Tue Feb 18 01:52:59 +0000 2025,929,Perbincangan #KaburAjaDulu semenjak keluar Twitter jadi ga asik,1891667194116776098,,,in,Somewhere,17,16,125,https://x.com/nmonarizqa/status/1891667194116776098,22586190,nmonarizqa
1891653721848959287,Tue Feb 18 00:59:27 +0000 2025,219,Kalau ada oknum pejabat or pemerintah yg akal nya kurang waras solusi nya bukan #KaburAjaDulu Tapi kompak kulik dia dan sekeluarga nya kulik keuangan nya ada korupsi ga ada pelanggaran hukum ga ada kkn ga kalo ada viralin sampe masuk penjara ! Kabur bukan solusi LAWAN,1891653721848959287,,,in,"Bali, Indonesia",3,60,27,https://x.com/Cryptorealis/status/1891653721848959287,1132916343752159232,Cryptorealis
1891650085924045113,Tue Feb 18 00:45:00 +0000 2025,2241,Wakil Menteri Ketenagakerjaan Immanuel Ebenezer soal #KaburAjaDulu: Biarin lah hashtag-hashtag enggak apa-apa masa hashtag kita peduliin ya Mau kabur kabur ajalah. Kalau perlu jangan balik lagi,1891650085924045113,https://pbs.twimg.com/ext_tw_video_thumb/1891649594548944896/pu/img/J2CfBY1b_Cq9LxTk.jpg,,in,,484,349,751,https://x.com/ARSIPAJA/status/1891650085924045113,2993008392,ARSIPAJA
1891647342522089733,Tue Feb 18 00:34:06 +0000 2025,68,TUNDA DULU UNTUK #KaburAjaDulu ‼️ Jika Banyak Anak Bangsa yg HengkAng maka Indonesia Cuman Tersisa MANUSIA SAMPAH untuk jadi PEJABAT TOLOL macem si GobLoG ini.. Indonesia jd makin gelap bahaya!,1891647342522089733,https://pbs.twimg.com/media/GkB7Otla0AAukPA.jpg,,in,Di hatimuuuu 🥰,1,18,24,https://x.com/AraituLaki/status/1891647342522089733,1118723550649544704,AraituLaki
1891626706643107876,Mon Feb 17 23:12:06 +0000 2025,297,INDONESIA GELAP Itu pandangan mahasiswa pandangan anak anak muda Indonesia. Mereka pesimis dengan keadaan sekarang dan masa depan. Pikiran pesimis itu tercermin dalam tagar #IndonesiaGelap dan tagar #KaburAjaDulu yang ramai dan trending di Medsos. Inilah ekspresi kekesalan anak,1891626706643107876,https://pbs.twimg.com/amplify_video_thumb/1891626631980343296/img/4BeDVoBuq_tPpgqs.jpg,,in,"Kota Surabaya, Jawa Timur. ",3,42,124,https://x.com/henrysubiakto/status/1891626706643107876,201554665,henrysubiakto
1891525837784064128,Mon Feb 17 16:31:17 +0000 2025,28,Menteri ATR/BPN Nusron Wahid mempertanyakan orang-orang yang memilih mengikuti fenomena #KaburAjaDulu ke luar negeri. Nusron menilai jika orang-orang memilih kabur maka masalah tidak akan selesai. &lt; #KaburAjaDulu #NusronWahid,1891525837784064128,,,in,Jakarta,11,86,6,https://x.com/kompascom/status/1891525837784064128,23343960,kompascom
1891505920225546477,Mon Feb 17 15:12:08 +0000 2025,103,Masa untuk mencari penghidupan yang lebih baik segala dipertanyakan nasionalismenya? #KaburAjaDulu,1891505920225546477,https://pbs.twimg.com/media/Gj_6mlaboAABI9u.jpg,,in,Indonesia,18,24,24,https://x.com/Box2boxID/status/1891505920225546477,939835083745255425,Box2boxID
1891492434091073538,Mon Feb 17 14:18:33 +0000 2025,252,Gaes Ditantang nih WaMen ngegas! Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi,1891492434091073538,,,in,"Jakarta, Indonesia",4,92,103,https://x.com/alvinlie21/status/1891492434091073538,30648872,alvinlie21
1891489193399914790,Mon Feb 17 14:05:40 +0000 2025,42,Nusron Wahid: Tren #KaburAjaDulu Tanda Warganet Kurang Cinta Tanah Air,1891489193399914790,,,in,"Kota Surabaya, Jawa Timur",25,93,7,https://x.com/e100ss/status/1891489193399914790,848614550,e100ss
1891475351752065240,Mon Feb 17 13:10:40 +0000 2025,18,lah bodoamat gasss #kaburajadulu,1891475351752065240,https://pbs.twimg.com/amplify_video_thumb/1891475272358404096/img/ai2pm3ZKZsaqSyNz.jpg,,in,(•͡˘˛˘ •͡)┌П┐,0,15,0,https://x.com/suk4bebek_v2/status/1891475351752065240,1656037556700721152,suk4bebek_v2
1891472417760936079,Mon Feb 17 12:59:00 +0000 2025,5884,Sepertinya di timeline belum banyak yg share #KaburAjaDulu jalur academia. Berhubung kerjaanku di Jepang sebagai researcher aku mau share tips kerja di bidang academia di Jepang. Info ini berlaku untuk STEM dan non STEM tp untuk pengalaman pribadi terbatas di STEM. A,1891472417760936079,,,in,Japan,55,34,1257,https://x.com/petitestardust/status/1891472417760936079,223749265,petitestardust
1891470533281165513,Mon Feb 17 12:51:31 +0000 2025,276,Menteri ATR/BPN Nusron Wahid tanggapi tagar #KaburAjaDulu. Menurutnya hal itu menunjukkan sikap kurang cinta Tanah Air.,1891470533281165513,,,in,,305,647,62,https://x.com/detikcom/status/1891470533281165513,69183155,detikcom
1891464707929993692,Mon Feb 17 12:28:22 +0000 2025,560,Sebaiknya bijaklah dan jangan takabur. Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi,1891464707929993692,,,in,Jakarta Indonesia,28,239,105,https://x.com/prastow/status/1891464707929993692,88581196,prastow
1891462601801883921,Mon Feb 17 12:20:00 +0000 2025,27,Ramai #KaburAjaDulu Istana: Merantau Harus Taat Prosedur-Punya Skill Kalau mau merantau itu bagus lho. Kalau mau merantau. Tapi ingat kalau mau merantau ke luar negeri ingat harus punya skill kata Hasan Nasbi. &gt;&gt;  #detikcom,1891462601801883921,,,in,,13,77,6,https://x.com/detikcom/status/1891462601801883921,69183155,detikcom
1891454846147895508,Mon Feb 17 11:49:11 +0000 2025,20694,Akun media di Qatar yg reliable up konten tentang living cost di Qatar. Sebagai pendukung tagar #KaburAjaDulu juga diaspora Indonesia di Qatar yg udah tinggal disini 3 tahun aku kasih POV nya ya dan realita living cost di Doha Qatar. - Sebuah utas Silahkan dibaca untuk,1891454846147895508,https://pbs.twimg.com/media/Gj_MJyvXYAAPnpP.jpg,,in,"Doha, Qatar",228,158,3364,https://x.com/ameriken0__/status/1891454846147895508,1071236000850993152,ameriken0__
1891451542034681936,Mon Feb 17 11:36:03 +0000 2025,123,Lihatlah mereka Nirempati. Sudah tidak peduli dengan susahnya cari kerja di negeri ini. Stop bayar pajak titik. #KaburAjaDulu #IndonesiaGelap,1891451542034681936,https://pbs.twimg.com/media/Gj_JFumaUAA1KdF.jpg,,in,PLUIT,4,24,50,https://x.com/KangManto123/status/1891451542034681936,947632364003368961,KangManto123
1891448951770927255,Mon Feb 17 11:25:46 +0000 2025,50,Bukti kalau pemerintah tidak peduli dengan rakyatnya. #KaburAjaDulu #IndonesiaGelap,1891448951770927255,https://pbs.twimg.com/media/Gj_Gy1NaoAAkFfj.jpg,,in,Anywhere,1,14,19,https://x.com/eleanorr234/status/1891448951770927255,185084341,eleanorr234
1891446729938977213,Mon Feb 17 11:16:56 +0000 2025,580,Soal #KaburAjaDulu Wamenaker: Kabur Sajalah kalau Perlu Jangan Balik Lagi Baca di,1891446729938977213,https://pbs.twimg.com/media/Gj_ExaYa0AAoYfA.jpg,,in,Jakarta,287,642,177,https://x.com/kompascom/status/1891446729938977213,23343960,kompascom
